DEPARTAMENTO;MUNICIPIO;PUESTO;COMUNA;DIRECCIÓN;LATITUD;LONGITUD
ANTIOQUIA;TURBO;ESCUELA SAGRADO CORAZON;;CL 101 ENTRE KR 16 Y 17;80939162;-767255619
ANTIOQUIA;TURBO;INSTITUCION EDUCATIVA SAN MARTIN;;CL 100 ENTRE KR 15 Y 16;8,09244E+11;-7,67253E+12
ANTIOQUIA;TURBO;UNIV DE ANTIOQUIA CIENCIAS DEL MAR;;CARRERA 28 No 107-46;8,10102E+11;-7,67163E+12
ANTIOQUIA;TURBO;NORMAL SUP URABA;;CARRERA 28 No 107 P LA LUCILA;8,1001E+11;-7,67161E+12
ANTIOQUIA;TURBO;I.E. FRANCISCO VALDERRAMA;;CL 100 ENTRE KR 18 Y 19;8,09343E+11;-7,67216E+12
ANTIOQUIA;TURBO;C.E.R. PUYA MEDIO;;VEREDA PUYA MEDIO;84051;-7644035
ANTIOQUIA;TURBO;EL TRES (SAN JOSE DE LA SALLE);;KM 10 VIA TURBO - APARTADO;80646462;-766634856
ANTIOQUIA;TURBO;EL DOS;;ESC.URBANA INTEGRADA;81233783;-766899197
ANTIOQUIA;TURBO;NUEVO ANTIOQUIA;01LOCALIDAD 1 AGRICOLA Y PORTUAR;ESC. URBANA INTEGRADA;80377408;-7651841
ANTIOQUIA;TURBO;NUEVA GRANADA;;ESCUELA URBANA INTEGRADA;82533497;-764849296
ANTIOQUIA;TURBO;PUNTA DE PIEDRA;;ESC. URBANO INTEGRADO;8,18283E+11;-7,67439E+11
ANTIOQUIA;TURBO;PUEBLO BELLO;;LICEO URBANA INTEGRADA;8,09195E+11;-7,67286E+12
ANTIOQUIA;TURBO;RIOGRANDE;01LOCALIDAD 1 AGRICOLA Y PORTUAR;LICEO URBANO INTEGRADO;79290109;-766291893
ANTIOQUIA;TURBO;NUEVA COLONIA;01LOCALIDAD 1 AGRICOLA Y PORTUAR;LICEO URBANO INTEGRADO;79349987;-767175622
ANTIOQUIA;TURBO;SAN JOSE DE MULATOS;;LICEO URBANO INTEGRADO;83718929;-764907597
ANTIOQUIA;TURBO;SAN PABLO DE TULAPA;;ESCUELA URBANA INTEGRADA;83550398;-766197248
ANTIOQUIA;TURBO;SAN VICENTE;;ESC. URBANA INTEGRADA;82295043;-764575294
ANTIOQUIA;TURBO;BOCAS DEL ATRATO;;ESCUELA URBANA INTEGRADA;80818598;-768659348
ANTIOQUIA;TURBO;ALTO MULATOS;;ESCUELA URBANA INTEGRADA;81367546;-765519975
ANTIOQUIA;TURBO;LOMAS AISLADAS (EL CUARENTA);;ESCUELA URBANA INTEGRADA;76518533;-769616532
ANTIOQUIA;TURBO;LICEO CURRULAO;01LOCALIDAD 1 AGRICOLA Y PORTUAR;LICEO CURRULAO;7,99546E+11;-7,66362E+11
ANTIOQUIA;TURBO;IE CENTRAL CURRULAO;01LOCALIDAD 1 AGRICOLA Y PORTUAR;AV PPAL DE CURRULAO;79955723695;-7,66362E+12
ANTIOQUIA;URAMITA;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL BARRIO LOS ALMENDROS;6,90031E+11;-7,61734E+12
ANTIOQUIA;URAMITA;AMBALEMA;;CASETA COMUNAL;6892710728;-7620818274
ANTIOQUIA;URAMITA;OROBAJO;;C.E. RURAL EL PITAL;6866086916;-7614769463
ANTIOQUIA;URRAO;CASA DEL DEPORTE;;CARRERA 32 # 23 - 68;6,31106E+11;-7,61336E+12
ANTIOQUIA;URRAO;COLISEO;;CARRERA 31 No 17-17;6,30432E+11;-7,61319E+12
ANTIOQUIA;URRAO;ESC. ANEXA NORMAL SAGRADA FLIA;;CARRERA 32 No 27A-35;6,3149E+11;-7,61352E+12
ANTIOQUIA;URRAO;I.E. JAIPERA;;CALLE 39 No 25-14;6,32679E+11;-7,61354E+12
ANTIOQUIA;URRAO;LA ENCARNACION;;C.E.R ANTONIO JOSE ARANGO;6,43991E+11;-7,62088E+12
ANTIOQUIA;URRAO;MANDE;;C.E.R. VASQUEZ;64805548259;-7,64721E+12
ANTIOQUIA;URRAO;NENDO;;C.E.R MARIA AUXILIADORA;6,36192E+11;-7,6333E+12
ANTIOQUIA;URRAO;PUNTA DE OCAIDO;;C.E.R PUNTA DE OCAIDO;6,23505E+11;-7,64659E+11
ANTIOQUIA;URRAO;SAN JOSE;;C.E.R SAN JOSE;6,25469E+11;-7,61268E+12
ANTIOQUIA;VALDIVIA;PUESTO CABECERA MUNICIPAL;;COLISEO GUILLERMO GAVIRIA;7165189239;-7543859846
ANTIOQUIA;VALDIVIA;PUERTO VALDIVIA;;LA TRONCAL COLISEO CUBIERTO PTO VALDIVIA;72897033335;-7,53933E+12
ANTIOQUIA;VALDIVIA;RAUDAL;;PUESTO DE SALUD;7,37575E+11;-7,52939E+11
ANTIOQUIA;VALPARAISO;PUESTO CABECERA MUNICIPAL;;ESC. URBANA DE NIÑOS GUILLE;5617;-756221
ANTIOQUIA;VALPARAISO;LA FABIANA;;C.E. RURAL C.E.R SAN MIGUEL;5664324352;-7564949636
ANTIOQUIA;VEGACHI;INSTITUCION EDUCATIVA EFE GOMEZ BLOQUE 2;;CRA 48 No 50A - 12 CALLE LA ESCUELA;67702459;-747976213
ANTIOQUIA;VEGACHI;INSTITUCION EDUCATIVA EFE GOMEZ BLOQUE 1;;CARRERA 47 No 50 - 40;6,77019E+11;-7,47972E+12
ANTIOQUIA;VEGACHI;I.E. JOHN F. KENNEDY SEDE EL CINCO;;VEREDA EL CINCO;6,82031E+11;-7,46807E+12
ANTIOQUIA;VEGACHI;EL TIGRE;01CORREGIMIENTO EL TIGRE;CASETA COMUNAL;6,86157E+11;-7,47984E+12
ANTIOQUIA;VIGIA DEL FUERTE;PUESTO CABECERA MUNICIPAL;;CARRERA 4 # 14-99;6,59031E+11;-7,68943E+12
ANTIOQUIA;VIGIA DEL FUERTE;BAJO MURRI;;I.E. PLAYA B. MURRI;6,62764E+11;-7,67109E+11
ANTIOQUIA;VIGIA DEL FUERTE;BUCHADO;;I.E. BUCHADO;6421132355;-7678190251
ANTIOQUIA;VIGIA DEL FUERTE;LOMA DE MURRI;;I.E. LOMA MURRI;6,5667E+11;-7,65841E+12
ANTIOQUIA;VIGIA DEL FUERTE;PALOBLANCO;;I.E. PALOBLANCO;6172422447;-767150451
ANTIOQUIA;VIGIA DEL FUERTE;SAN ALEJANDRO;;I.E. SAN ALEJANDRO;6728362863;-768722964
ANTIOQUIA;VIGIA DEL FUERTE;SAN ANTONIO DE PADUA;;I.E. S.A. DE PADUA;6287544129;-7676150053
ANTIOQUIA;VIGIA DEL FUERTE;SAN MIGUEL;;CASA COMUNAL SAN MIGUEL;6,52856E+11;-7,6826E+12
ANTIOQUIA;VIGIA DEL FUERTE;VEGAEZ;;I.E. ALIANZA PARA EL PROGRESO;6209267128;-7655703177
ANTIOQUIA;VENECIA;PUESTO CABECERA MUNICIPAL;;COLISEO MUNICIPAL CRA 53 No 50-05;5,96422E+11;-7,57356E+12
ANTIOQUIA;VENECIA;ARABIA;;ESC. PIEDRAS BLANCAS;5,93608E+11;-7,5733E+12
ANTIOQUIA;VENECIA;BOLOMBOLO;;CRA. 5a No 10A-50 Esc. Pri. (Orlando V. Velasquez);5,97158E+11;-7,58371E+12
ANTIOQUIA;VENECIA;EL CERRO;;ESC. EL CERRO;5,95452E+11;-7,57013E+11
ANTIOQUIA;VENECIA;LA MINA;;ANTIGUO COL.;5,92706E+11;-7,57402E+12
ANTIOQUIA;VENECIA;PALENQUE;;ESC. PALENQUE;5,97555E+11;-7,57027E+12
ANTIOQUIA;YALI;PUESTO CABECERA MUNICIPAL;;CARRERA 20 A No. 18 A -11;6,67384E+11;-7,48424E+12
ANTIOQUIA;YALI;C.E.R. LA MASCARA;;VEREDA LA MASCARA;6,74815E+11;-7,47087E+11
ANTIOQUIA;YARUMAL;ESC. EPIFANIO MEJIA;;KR 20 # 15- 46;6,96089E+11;-7,54147E+11
ANTIOQUIA;YARUMAL;INST. EDUCATIVA DE MARIA;;CL 19 # 18 - 06;6,96386E+11;-7,54159E+12
ANTIOQUIA;YARUMAL;ESC MARIA AUXILIADORA;;CALLE 16 No 18-09;6,96269E+11;-7,54138E+12
ANTIOQUIA;YARUMAL;CDI URB JOSE MARIA CORDOBA;;URB JOSE MARIA CORDOBA;6,95448E+11;-7,54173E+12
ANTIOQUIA;YARUMAL;ESCUELA NORMAL SUPERIOR LA MERCED;;CL 15 18 -01;69594695;-754157205
ANTIOQUIA;YARUMAL;I.E. SAN LUIS;;CL 20 # 16 - 08;6,96548E+11;-7,54154E+12
ANTIOQUIA;YARUMAL;CAPILLA SAN NICOLAS;;CRA 20 No 25-147;6966778815;-7542189736
ANTIOQUIA;YARUMAL;COLEGIO CATOLICO LA INMACULADA;;CARRERA 19 N 23 30;6965425;-754191206
ANTIOQUIA;YARUMAL;COL.CUBIERTO POLIDEP.DEL CAFE;;CL 12 # 23A-07;6,95682E+11;-7,54147E+11
ANTIOQUIA;YARUMAL;CARCEL;;KR 21 # 20 - 07;6,96232E+11;-7,54182E+12
ANTIOQUIA;YARUMAL;CEDEÑO;;I.E. CEDEÑO;70720511;-75355727
ANTIOQUIA;YARUMAL;EL PUEBLITO;;C.E. RURAL EL PUEBLITO;71807394;-753577395
ANTIOQUIA;YARUMAL;EL CEDRO;;I.E. EL CEDRO;7190507;-75359337
ANTIOQUIA;YARUMAL;LLANOS DE CUIVA;;I.E. LLANOS DE CUIVA;6,81552E+11;-7,54856E+12
ANTIOQUIA;YARUMAL;LLANO DE YARUMAL;;C.E. RURAL EL LLANO;689458281;-7544287011
ANTIOQUIA;YARUMAL;OCHALI;;I E  OCHALI SEDE BASICA PRIMARIA;7002747;-75611077
ANTIOQUIA;YARUMAL;LA LOMA DE OCHALI;;C.E. RURAL LA LOMA;70351903;-756219639
ANTIOQUIA;YOLOMBO;PUESTO CABECERA MUNICIPAL;;calle 20 N. 20 509;6,5967E+11;-7,50157E+12
ANTIOQUIA;YOLOMBO;LA FLORESTA;;I.E.R. LA FLORESTA;6,63489E+11;-7,48619E+12
ANTIOQUIA;YOLOMBO;LA ARGENTINA;;C.E. RURAL LA ARGENTINA;6,62252E+11;-7,47198E+12
ANTIOQUIA;YOLOMBO;VILLANUEVA;;C.E.RURAL VILLANUEVA;6,62113E+11;-7,515E+12
ANTIOQUIA;YOLOMBO;EL RUBI;;I.E.R. PRESBITERO EDUARDO ZULUAGA;65694799222;-7,49726E+12
ANTIOQUIA;YOLOMBO;BAREÑO;;C.E.R. PEDRO CASTRILLON;6,56108E+11;-7,51415E+12
ANTIOQUIA;YOLOMBO;I.E.R. CACHUMBAL;;VEREDA CACHUMBAL;67218304;-749922651
ANTIOQUIA;YONDO-CASABE;PUESTO CABECERA MUNICIPAL;;COLISEO CUBIERTO INST. LUIS ED;700721;-73910031
ANTIOQUIA;YONDO-CASABE;CUATRO BOCAS;;C.E.R CUATRO BOCAS;7210279;-74004432
ANTIOQUIA;YONDO-CASABE;SAN FRANCISCO;;C.E.R ALTO CIMITARRA;7133709;-74062816
ANTIOQUIA;YONDO-CASABE;CAÑO BLANCO;;C.E.R CAÑO BLANCO;6,94117E+11;-7,41757E+12
ANTIOQUIA;YONDO-CASABE;SAN LUIS BELTRAN;;C.E.R. SAN LUIS BELTRAN;7065855;-74023448
ANTIOQUIA;YONDO-CASABE;SAN MIGUEL DEL TIGRE;;C.E.R. INS EDU SAN MIGUEL DEL;708815;-73946147
ANTIOQUIA;ZARAGOZA;IE CRISTO DE ZARAGOZA;;CRA 39B No 37-10;7,49201E+11;-7,48649E+12
ANTIOQUIA;ZARAGOZA;IE LUIS FERNANDO RESTREPO RESTREPO;;CRA 21 No 47-25;7,48473E+11;-7,48719E+12
ANTIOQUIA;ZARAGOZA;ESCARRALAO (LA PAJUILA);;I.E. LA PAJUILA;7618072222;-7489188889
ANTIOQUIA;ZARAGOZA;I.E. RURAL VEGAS DE SEGOVIA;;VEREDA VEGAS DE SEGOVIA;74870557;-750273134
ANTIOQUIA;ZARAGOZA;BUENOS AIRES;;I.E. NANCY ROCIO;7608388889;-7481430556
ANTIOQUIA;ZARAGOZA;C.E.R CORDERO ICACAL;;VEREDA CORDERO ICACALES;75465;-74799085
ANTIOQUIA;ZARAGOZA;C.E.R. EL SALTILLO;;VEREDA EL SALTILLO;73285613463;-7,48465E+12
ANTIOQUIA;ZARAGOZA;PATO;;I.E. SIMON BOLIVAR;7498194444;-7492297222
